50;81;550;MACHINE FEED 323;2724-0051;30;69822008611;323-V-HDS/09-V0-BNA;03.06.2024;06.06.2024;9500;9500;0;20.36;1317
100;81;52;KLEMMLEISTE 09-POLIG MONTIEREN;2724-0051;30;69822008611;323-V-HDS/09-V0-BNA;06.06.2024;07.06.2024;9500;9500;0;20.36;1318
200;81;731;BEDRUCKEN MIT TINTENSTRAHL-;2724-0051;30;69822008611;323-V-HDS/09-V0-BNA;07.06.2024;10.06.2024;9500;9500;0;6.49;1319
250;81;551;100% CONTROL 323;2724-0051;30;69822008611;323-V-HDS/09-V0-BNA;10.06.2024;13.06.2024;9500;9500;0;28.5;1320
300;81;600;KONTROLLE DRUCK UND VERPACKEN:;2724-0051;30;69822008611;323-V-HDS/09-V0-BNA;13.06.2024;13.06.2024;9500;9500;0;11.08;1321
100;81;121;JOIN SPRING + TBY AND INSERT;2724-0052;30;10858660013;121-D-611/02-C1-OR-3;14.06.2024;14.06.2024;1000;500;500;2.82;1322
200;81;100;SCREW IN SCREWS WITH FEED;2724-0052;30;10858660013;121-D-611/02-C1-OR-3;14.06.2024;14.06.2024;1000;500;500;0.8;1323
300;81;100;SCREW TERMINAL BODIES DOWN;2724-0052;30;10858660013;121-D-611/02-C1-OR-3;14.06.2024;14.06.2024;1000;500;500;0.8;1324
400;81;730;PRINT WITH INKJET PRINTER;2724-0052;30;10858660013;121-D-611/02-C1-OR-3;14.06.2024;14.06.2024;1000;500;500;0.34;1325
450;81;730;PRINT WITH INKJET PRINTER;2724-0052;30;10858660013;121-D-611/02-C1-OR-3;14.06.2024;14.06.2024;1000;500;500;0.34;1326
500;81;600;CONTROL PRINTING AND PACK:;2724-0052;30;10858660013;121-D-611/02-C1-OR-3;14.06.2024;14.06.2024;1000;500;500;0.39;1327
100;81;900;12-POLIG BU IN GEH. EINLEGEN.;2724-0056;30;32824006EN6;326-HDS/02-V0;13.06.2024;13.06.2024;2000;2000;0;2.5;1328
200;81;161;SCHRAUBEN EINDREHEN MIT ZF-;2724-0056;30;32824006EN6;326-HDS/02-V0;13.06.2024;13.06.2024;2000;2000;0;2.8;1329
300;81;410;2-POLIG SÄGEN AUF HANDSÄGE.;2724-0056;30;32824006EN6;326-HDS/02-V0;13.06.2024;13.06.2024;2000;2000;0;0.96;1330
400;81;410;VERPACKEN: 500 STÜCK,SCHÜTTEN.;2724-0056;30;32824006EN6;326-HDS/02-V0;13.06.2024;13.06.2024;2000;2000;0;0.17;1331
100;81;898;12-POLIG BUCHSEN IN GEHÄUSE;2724-0060;30;52820039;302-NSLP-HDS/02;18.06.2024;18.06.2024;2000;2000;0;1.85;1332
200;81;103;SCHRAUBEN EINDREHEN MIT ZF-;2724-0060;30;52820039;302-NSLP-HDS/02;18.06.2024;18.06.2024;2000;2000;0;1.52;1333
300;81;408;IN 02-POLIG SCHNEIDEN MIT;2724-0060;30;52820039;302-NSLP-HDS/02;18.06.2024;18.06.2024;2000;2000;0;0.75;1334
400;81;103;02-POLIG ST.S IN BU EINDREHEN.;2724-0060;30;52820039;302-NSLP-HDS/02;18.06.2024;18.06.2024;2000;2000;0;5.58;1335
500;81;600;VERPACKEN: 250 STÜCK,SCHÜTTEN.;2724-0060;30;52820039;302-NSLP-HDS/02;18.06.2024;18.06.2024;2000;2000;0;0.33;1336
100;81;900;02-POLIG FEDER + BU MIT VORR.;2724-0062;30;50808002015;120-A-111/02-K-BNA;17.06.2024;17.06.2024;1000;1000;0;4.46;1337
200;81;100;BUCHSEN HOCHSCHRAUBEN.;2724-0062;30;50808002015;120-A-111/02-K-BNA;17.06.2024;17.06.2024;1000;1000;0;1.6;1338
300;81;800;DECKEL MIT GEHÄUSE VERSCHALLEN;2724-0062;30;50808002015;120-A-111/02-K-BNA;17.06.2024;17.06.2024;1000;1000;0;1.73;1339
400;81;100;BUCHSEN RUNTERSCHRAUBEN.;2724-0062;30;50808002015;120-A-111/02-K-BNA;17.06.2024;17.06.2024;1000;1000;0;1.6;1340
500;81;720;BEDRUCKEN MIT TINTENSTRAHL-;2724-0062;30;50808002015;120-A-111/02-K-BNA;17.06.2024;17.06.2024;1000;1000;0;0.68;1341
600;81;600;KONTROLLE DRUCK UND VERPACKEN:;2724-0062;30;50808002015;120-A-111/02-K-BNA;17.06.2024;17.06.2024;1000;1000;0;0.75;1342
100;81;390;PÄCKCHEN NIETEN MIT KNIEHEBEL-;2724-0065;30;58886509;3070-PCM/08-MIX;11.06.2024;11.06.2024;2916;2916;0;20.12;1343
200;81;390;PÄCKCHEN NIETEN MIT KNIEHEBEL-;2724-0065;30;58886509;3070-PCM/08-MIX;11.06.2024;11.06.2024;2916;2916;0;26.97;1344
300;81;170;SCHRAUBEN IN GST EINDREHEN MIT;2724-0065;30;58886509;3070-PCM/08-MIX;11.06.2024;12.06.2024;2916;2916;0;7.29;1345
400;81;307;PÄCKCHEN UND GST N.ZEICHN. IN;2724-0065;30;58886509;3070-PCM/08-MIX;12.06.2024;18.06.2024;2916;2916;0;27.99;1346
50;81;550;MACHINE FEED 323;2724-0069;30;67822008017;323-V-HDS/07-BNA;07.06.2024;11.06.2024;9000;9000;0;15;1347
100;81;52;KLEMMLEISTE 07-POLIG MONTIEREN;2724-0069;30;67822008017;323-V-HDS/07-BNA;11.06.2024;12.06.2024;9000;9000;0;15;1348
200;81;900;DRUCKFLÄCHE REINIGEN/ENTFETTEN;2724-0069;30;67822008017;323-V-HDS/07-BNA;12.06.2024;12.06.2024;9000;9000;0;9;1349
300;81;731;BEDRUCKEN MIT TINTENSTRAHL-;2724-0069;30;67822008017;323-V-HDS/07-BNA;12.06.2024;13.06.2024;9000;9000;0;6.15;1350
350;81;551;100% CONTROL 323;2724-0069;30;67822008017;323-V-HDS/07-BNA;13.06.2024;17.06.2024;9000;9000;0;21;1351
400;81;600;KONTROLLE DRUCK UND VERPACKEN:;2724-0069;30;67822008017;323-V-HDS/07-BNA;17.06.2024;17.06.2024;9000;9000;0;6.45;1352
100;81;112;11-POLIG WINKELSTIFTE KURZ MIT;2724-0072;30;10841411;110-S-211/22;17.06.2024;17.06.2024;2000;7;1993;0.1;1353
200;81;112;11-POLIG WINKELSTIFTE LANG MIT;2724-0072;30;10841411;110-S-211/22;17.06.2024;18.06.2024;2000;7;1993;0.13;1354
300;81;112;ACHTUNG : 100% PRÜFUNG !;2724-0072;30;10841411;110-S-211/22;18.06.2024;18.06.2024;2000;7;1993;0;1355
400;81;112;DECKEL AUF GEHÄUSE AUFDRÜCKEN;2724-0072;30;10841411;110-S-211/22;18.06.2024;18.06.2024;2000;7;1993;0.01;1356
500;81;600;VERPACKEN: 25 STÜCK, STELLEN.;2724-0072;30;10841411;110-S-211/22;18.06.2024;18.06.2024;2000;7;1993;0;1357
100;81;66;HDS IN BUCHSE EINZIEHEN.;2724-0079;30;32263210;BU.323-FB-HDS-GAL-NI;18.06.2024;19.06.2024;35000;35000;0;14;1358
50;81;550;MACHINE FEED 323;2724-0084;30;64822008614;323-V-HDS/04-V0-BNA**;11.06.2024;12.06.2024;8800;7400;1400;9.87;1359
100;81;51;KLEMMLEISTE 12-POLIG MONTIEREN;2724-0084;30;64822008614;323-V-HDS/04-V0-BNA**;12.06.2024;13.06.2024;8800;7400;1400;9.87;1360
200;81;323001;4-POLIG SCHNEIDEN MIT;2724-0084;30;64822008614;323-V-HDS/04-V0-BNA**;13.06.2024;13.06.2024;8800;7400;1400;4.44;1361
300;81;731;BEDRUCKEN MIT TINTENSTRAHL-;2724-0084;30;64822008614;323-V-HDS/04-V0-BNA**;13.06.2024;14.06.2024;8800;7400;1400;5.06;1362
350;81;551;100% CONTROL 323;2724-0084;30;64822008614;323-V-HDS/04-V0-BNA**;14.06.2024;17.06.2024;8800;7400;1400;9.87;1363
400;81;600;KONTROLLE DRUCK UND VERPACKEN:;2724-0084;30;64822008614;323-V-HDS/04-V0-BNA**;17.06.2024;17.06.2024;8800;7400;1400;4.56;1364
100;81;355;KONTAKTF. U. BUCHSE FÜGEN U.IN;2724-0087;10;20871772;950-NLFL-DS/02;18.06.2024;18.06.2024;11250;11250;0;53.19;1365
200;81;195;SCHRAUBEN EINDREHEN A. AUTOMAT;2724-0087;10;20871772;950-NLFL-DS/02;18.06.2024;18.06.2024;11250;11250;0;5.87;1366
50;81;550;MACHINE FEED 323;2724-0088;30;36822008;323-HDS/06;17.06.2024;17.06.2024;100;100;0;0.2;1367
100;81;51;KLEMMLEISTE 12-POLIG MONTIEREN;2724-0088;30;36822008;323-HDS/06;17.06.2024;17.06.2024;100;100;0;0.2;1368
200;81;323001;6-POLIG SCHNEIDEN MIT;2724-0088;30;36822008;323-HDS/06;17.06.2024;17.06.2024;100;100;0;0.06;1369
250;81;551;100% CONTROL 323;2724-0088;30;36822008;323-HDS/06;17.06.2024;17.06.2024;100;100;0;0.2;1370
300;81;600;VERPACKEN: 100 STÜCK, LEGEN -;2724-0088;30;36822008;323-HDS/06;17.06.2024;17.06.2024;100;100;0;0.07;1371
50;81;550;MACHINE FEED 323;2724-0090;30;32822008;323-HDS/02;01.07.2024;01.07.2024;3000;3000;0;2;1372
100;81;51;KLEMMLEISTE 12-POLIG MONTIEREN;2724-0090;30;32822008;323-HDS/02;01.07.2024;01.07.2024;3000;3000;0;2;1373
200;81;323001;2-POLIG SCHNEIDEN MIT;2724-0090;30;32822008;323-HDS/02;01.07.2024;01.07.2024;3000;3000;0;1.55;1374
250;81;551;100% CONTROL 323;2724-0090;30;32822008;323-HDS/02;01.07.2024;01.07.2024;3000;3000;0;2;1375
300;81;600;VERPACKEN: 1000 STÜCK,SCHÜTTEN;2724-0090;30;32822008;323-HDS/02;01.07.2024;01.07.2024;3000;3000;0;0.1;1376
100;81;898;M-OBERTEIL 3-5 GEWINDEGÄNGE;2724-0091;30;10201222;9-MG;18.06.2024;18.06.2024;500;220;280;0.34;1377
100;81;320;24 FLACHST. IN 63-POL. GEH. IM;2724-0093;30;47870903;900-SUN-7,5/02;18.06.2024;18.06.2024;250;250;0;0.32;1378
200;81;490;IN 2-POL. LEISTEN SCHNEIDEN.;2724-0093;30;47870903;900-SUN-7,5/02;18.06.2024;18.06.2024;250;250;0;0.1;1379
300;81;600;VERPACKEN: 250 STÜCK, SCHÜTTEN;2724-0093;30;47870903;900-SUN-7,5/02;18.06.2024;18.06.2024;250;250;0;0.04;1380
100;81;115001;02-POLIG KOMPLETT MONTIEREN;2724-0099;30;10816002;115-F-111/02;11.06.2024;18.06.2024;35000;35000;0;35.47;1381
200;81;900;100% KONTROLLE UND VERPACKEN:;2724-0099;30;10816002;115-F-111/02;18.06.2024;18.06.2024;35000;35000;0;35.47;1382
100;81;900;FEDER UND BUCHSE IN GEHÄUSE;2724-0100;30;10816002;115-F-111/02;12.06.2024;14.06.2024;25000;25000;0;121.5;1383
200;81;100;SCHRAUBEN EINDREHEN MIT ZF-;2724-0100;30;10816002;115-F-111/02;14.06.2024;17.06.2024;25000;25000;0;40.04;1384
300;81;900;100 % SICHTKONTROLLE.;2724-0100;30;10816002;115-F-111/02;17.06.2024;18.06.2024;25000;25000;0;25;1385
400;81;100;BUCHSEN RUNTER SCHRAUBEN MIT;2724-0100;30;10816002;115-F-111/02;18.06.2024;18.06.2024;25000;25000;0;40.04;1386
500;81;600;VERPACKEN: 250 STÜCK,SCHÜTTEN.;2724-0100;30;10816002;115-F-111/02;18.06.2024;18.06.2024;25000;25000;0;4.58;1387
100;81;263;24 LÖTSTIFTE IN 24-POL. LEISTE;2724-0101;30;70893805A00;971-SLR-1,3/06-STS-T&R;11.06.2024;12.06.2024;30000;30000;0;118.6;1388
200;81;971;IN 6-POL LEISTEN SÄGEN.;2724-0101;30;70893805A00;971-SLR-1,3/06-STS-T&R;12.06.2024;14.06.2024;30000;30000;0;12.55;1389
300;81;898;ANSAUGKAPPEN VON HAND EINDR.;2724-0101;30;70893805A00;971-SLR-1,3/06-STS-T&R;14.06.2024;14.06.2024;30000;30000;0;50;1390
400;81;850;"15"" SPULE KPL. MONTIEREN.";2724-0101;30;70893805A00;971-SLR-1,3/06-STS-T&R;14.06.2024;14.06.2024;30000;30000;0;0.25;1391
500;81;850;BAUTEILE IN BLISTER VERPACKEN;2724-0101;30;70893805A00;971-SLR-1,3/06-STS-T&R;14.06.2024;18.06.2024;30000;30000;0;16.85;1392
100;81;115001;04-POLIG KOMPLETT MONTIEREN;2724-0102;30;10816004;115-F-111/04;18.06.2024;18.06.2024;3750;3750;0;4.79;1393
200;81;900;100% KONTROLLE UND VERPACKEN:;2724-0102;30;10816004;115-F-111/04;18.06.2024;18.06.2024;3750;3750;0;4.79;1394
50;81;550;MACHINE FEED 323;2724-0103;30;66822008615;323-V-HDS/06-V0-BNA;14.06.2024;17.06.2024;2000;2000;0;4;1395
100;81;51;KLEMMLEISTE 12-POLIG MONTIEREN;2724-0103;30;66822008615;323-V-HDS/06-V0-BNA;17.06.2024;17.06.2024;2000;2000;0;4;1396
200;81;323001;6-POLIG SCHNEIDEN MIT;2724-0103;30;66822008615;323-V-HDS/06-V0-BNA;17.06.2024;17.06.2024;2000;2000;0;1.2;1397
300;81;731;BEDRUCKEN MIT TINTENSTRAHL-;2724-0103;30;66822008615;323-V-HDS/06-V0-BNA;17.06.2024;17.06.2024;2000;2000;0;1.37;1398
350;81;551;100% CONTROL 323;2724-0103;30;66822008615;323-V-HDS/06-V0-BNA;17.06.2024;17.06.2024;2000;2000;0;4;1399
400;81;600;KONTROLLE DRUCK UND VERPACKEN:;2724-0103;30;66822008615;323-V-HDS/06-V0-BNA;17.06.2024;17.06.2024;2000;2000;0;2.37;1400
100;81;381;FLACHST.M.VORRICHT.EINPRESSEN;2724-0104;30;10836008;406;18.06.2024;18.06.2024;3000;3000;0;3.65;1401
200;81;381;VERP. 250 ST LEGEN;2724-0104;30;10836008;406;18.06.2024;18.06.2024;3000;3000;0;0.85;1402
100;81;399;970-ENO ABDECKPL. 5-POLIG MIT;2724-0105;30;16872965;970-HEN/05-S.MS-ENO;14.06.2024;17.06.2024;4300;4300;0;2.87;1403
200;81;397;BUCHSEN IN EINLEGE-EINDRÜCK-;2724-0105;30;16872965;970-HEN/05-S.MS-ENO;17.06.2024;18.06.2024;4300;4300;0;22.48;1404
300;81;397;ABDECKPL. 970-ENO AUFDRÜCKEN.;2724-0105;30;16872965;970-HEN/05-S.MS-ENO;18.06.2024;18.06.2024;4300;4300;0;7.17;1405
400;81;600;VERPACKEN: 100 STÜCK, LEGEN.;2724-0105;30;16872965;970-HEN/05-S.MS-ENO;18.06.2024;18.06.2024;4300;4300;0;3.01;1406
100;81;385;12-POLIG FLACHSTECKER MIT;2724-0107;30;14830039;401-PA-4,8/04;18.06.2024;18.06.2024;1000;1000;0;3.38;1407
200;81;410;IN 04-POLIG SÄGEN AUF AUTOMAT.;2724-0107;30;14830039;401-PA-4,8/04;18.06.2024;18.06.2024;1000;1000;0;0.4;1408
300;81;600;VERPACKEN: 1000 STÜCK, LEGEN.;2724-0107;30;14830039;401-PA-4,8/04;18.06.2024;18.06.2024;1000;1000;0;0.53;1409
100;81;170;SCHRAUBEN IN GST EINDREHEN MIT;2724-0108;30;53886104;3070-PCM/03-104;18.06.2024;18.06.2024;84;84;0;0.32;1410
200;81;307001;EINZELTEILE FÜR PÄCKCHEN NACH;2724-0108;30;53886104;3070-PCM/03-104;18.06.2024;18.06.2024;84;84;0;0.81;1411
250;81;307001;MANUAL ASSEMBLY  PACKCHEN;2724-0108;30;53886104;3070-PCM/03-104;18.06.2024;18.06.2024;84;84;0;0.25;1412
300;81;600;VERPACKEN: 84 STÜCK, LEGEN.;2724-0108;30;53886104;3070-PCM/03-104;18.06.2024;18.06.2024;84;84;0;0.05;1413
100;81;900;04-POLIG FEDER + BU MIT VORR.;2724-0109;30;10808004;120-A-111/04-K;13.06.2024;17.06.2024;9500;9500;0;77.14;1414
200;81;100;BUCHSEN HOCHSCHRAUBEN.;2724-0109;30;10808004;120-A-111/04-K;17.06.2024;17.06.2024;9500;9500;0;20.44;1415
300;81;800;DECKEL MIT GEHÄUSE VERSCHALLEN;2724-0109;30;10808004;120-A-111/04-K;17.06.2024;18.06.2024;9500;9500;0;16.47;1416
400;81;100;BUCHSEN RUNTERSCHRAUBEN.;2724-0109;30;10808004;120-A-111/04-K;18.06.2024;18.06.2024;9500;9500;0;20.44;1417
500;81;600;VERPACKEN: 100 STÜCK,SCHÜTTEN.;2724-0109;30;10808004;120-A-111/04-K;18.06.2024;18.06.2024;9500;9500;0;1.9;1418
100;81;900;04-POLIG FEDER + BU MIT VORR.;2724-0111;30;10808004;120-A-111/04-K;17.06.2024;18.06.2024;3000;3000;0;24.36;1419
200;81;100;BUCHSEN HOCHSCHRAUBEN.;2724-0111;30;10808004;120-A-111/04-K;18.06.2024;18.06.2024;3000;3000;0;6.46;1420
300;81;800;DECKEL MIT GEHÄUSE VERSCHALLEN;2724-0111;30;10808004;120-A-111/04-K;18.06.2024;18.06.2024;3000;3000;0;5.2;1421
400;81;100;BUCHSEN RUNTERSCHRAUBEN.;2724-0111;30;10808004;120-A-111/04-K;18.06.2024;18.06.2024;3000;3000;0;6.46;1422
500;81;600;VERPACKEN: 100 STÜCK,SCHÜTTEN.;2724-0111;30;10808004;120-A-111/04-K;18.06.2024;18.06.2024;3000;3000;0;0.6;1423
100;81;900;06-POLIG FEDER + BU MIT VORR.;2724-0112;30;10808106;121-A-111/06-K;07.06.2024;12.06.2024;15000;8000;7000;94.51;1424
200;81;100;BUCHSEN HOCHSCHRAUBEN.;2724-0112;30;10808106;121-A-111/06-K;12.06.2024;13.06.2024;15000;8000;7000;21.61;1425
300;81;800;DECKEL MIT GEHÄUSE VERSCHALLEN;2724-0112;30;10808106;121-A-111/06-K;13.06.2024;17.06.2024;15000;8000;7000;18;1426
400;81;100;BUCHSEN RUNTERSCHRAUBEN.;2724-0112;30;10808106;121-A-111/06-K;17.06.2024;18.06.2024;15000;8000;7000;21.61;1427
500;81;600;VERPACKEN: 100 STÜCK,STELLEN -;2724-0112;30;10808106;121-A-111/06-K;18.06.2024;18.06.2024;15000;8000;7000;4.53;1428
100;81;262;24 LÖTSTIFTE IN 24-POL. LEISTE;2724-0115;30;16893822P02;971-SLR-SMD-1,1/06-PIC-SV;06.06.2024;17.06.2024;15000;15000;0;107.63;1429
200;81;971;IN 6-POL LEISTEN SÄGEN;2724-0115;30;16893822P02;971-SLR-SMD-1,1/06-PIC-SV;17.06.2024;18.06.2024;15000;15000;0;6.28;1430
300;81;899;ANSAUGKAPPE VON HAND EINDR.;2724-0115;30;16893822P02;971-SLR-SMD-1,1/06-PIC-SV;18.06.2024;18.06.2024;15000;15000;0;25;1431
400;81;840;KEINE KOPLANARITÄTSPRÜFUNG!;2724-0115;30;16893822P02;971-SLR-SMD-1,1/06-PIC-SV;18.06.2024;18.06.2024;15000;15000;0;0;1432
500;81;600;VERPACKEN: 250 STÜCK, LEGEN.;2724-0115;30;16893822P02;971-SLR-SMD-1,1/06-PIC-SV;18.06.2024;18.06.2024;15000;15000;0;8;1433
100;81;262;24 LÖTSTIFTE IN 24-POL. LEISTE;2724-0116;30;13893822P02;971-SLR-SMD-1,1/03-PIC-SV;13.06.2024;17.06.2024;10000;10000;0;35.87;1434
200;81;971;IN 3-POL LEISTEN SÄGEN;2724-0116;30;13893822P02;971-SLR-SMD-1,1/03-PIC-SV;17.06.2024;18.06.2024;10000;10000;0;2.08;1435
300;81;899;ANSAUGKAPPE VON HAND EINDR.;2724-0116;30;13893822P02;971-SLR-SMD-1,1/03-PIC-SV;18.06.2024;18.06.2024;10000;10000;0;16.67;1436
400;81;840;KONTROLLE:KOPLANARITÄTSPRÜFUNG;2724-0116;30;13893822P02;971-SLR-SMD-1,1/03-PIC-SV;18.06.2024;18.06.2024;10000;10000;0;7.75;1437
500;81;600;VERPACKEN: 500 STÜCK,SCHÜTTEN.;2724-0116;30;13893822P02;971-SLR-SMD-1,1/03-PIC-SV;18.06.2024;18.06.2024;10000;10000;0;1.67;1438
100;81;262;21 LÖTSTIFTE IN 24-POL. LEISTE;2724-0117;30;17893822P02;971-SLR-SMD-1,1/07-PIC-SV;07.06.2024;17.06.2024;10000;10000;0;87.83;1439
200;81;971;IN 7-POL LEISTEN SÄGEN;2724-0117;30;17893822P02;971-SLR-SMD-1,1/07-PIC-SV;17.06.2024;17.06.2024;10000;10000;0;5.58;1440
300;81;898;ANSAUGKAPPE VON HAND EINDR.;2724-0117;30;17893822P02;971-SLR-SMD-1,1/07-PIC-SV;17.06.2024;18.06.2024;10000;10000;0;16.67;1441
400;81;840;KONTROLLE:KOPLANARITÄTSPRÜFUNG;2724-0117;30;17893822P02;971-SLR-SMD-1,1/07-PIC-SV;18.06.2024;18.06.2024;10000;10000;0;12.43;1442
500;81;600;VERPACKEN: 250 STÜCK, LEGEN.;2724-0117;30;17893822P02;971-SLR-SMD-1,1/07-PIC-SV;18.06.2024;18.06.2024;10000;10000;0;5.33;1443
100;81;355;FEDER + BU IN VORR. EINLEGEN,;2724-0118;30;20871776;950-NLFL-DS/06;10.09.2024;10.09.2024;2000;2000;0;24.73;1444
200;81;195;SCHRAUBEN EINDREHEN A. AUTOMAT;2724-0118;30;20871776;950-NLFL-DS/06;10.09.2024;10.09.2024;2000;2000;0;4.53;1445
100;81;900;03-POLIG BU + DS FÜGEN UND IN;2724-0119;30;20872603;970-T-DS/03;18.06.2024;18.06.2024;2500;2500;0;12.31;1446
200;81;197;SCHRAUBEN EINDREHEN A. AUTOMAT;2724-0119;30;20872603;970-T-DS/03;18.06.2024;18.06.2024;2500;2500;0;1.95;1447
100;81;263;24 LÖTSTIFTE IN 24-POL. LEISTE;2724-0120;30;22893805;971-SLR-THR-1,3/12;14.06.2024;14.06.2024;400;400;0;3.16;1448
200;81;971;IN 12-POL LEISTEN SÄGEN.;2724-0120;30;22893805;971-SLR-THR-1,3/12;14.06.2024;14.06.2024;400;400;0;0.33;1449
300;81;600;VERPACKEN: 100 STÜCK, LEGEN.;2724-0120;30;22893805;971-SLR-THR-1,3/12;14.06.2024;14.06.2024;400;400;0;0.23;1450
50;81;550;MACHINE FEED 323;2724-0122;30;31822008;323-HDS/01;17.06.2024;17.06.2024;5000;5000;0;1.67;1451
100;81;51;KLEMMLEISTE 12-POLIG MONTIEREN;2724-0122;30;31822008;323-HDS/01;17.06.2024;17.06.2024;5000;5000;0;1.67;1452
200;81;323001;1-POLIG SCHNEIDEN MIT;2724-0122;30;31822008;323-HDS/01;17.06.2024;17.06.2024;5000;5000;0;2.33;1453
250;81;551;100% CONTROL 323;2724-0122;30;31822008;323-HDS/01;17.06.2024;17.06.2024;5000;5000;0;1.67;1454
300;81;600;VERPACKEN: 2500 STÜCK,SCHÜTTEN;2724-0122;30;31822008;323-HDS/01;17.06.2024;17.06.2024;5000;5000;0;0.08;1455
50;81;550;MACHINE FEED 323;2724-0123;30;38822038EN6;323-HDS/08-V0;17.06.2024;17.06.2024;350;350;0;0.67;1456
100;81;52;KLEMMLEISTE 08-POLIG MONTIEREN;2724-0123;30;38822038EN6;323-HDS/08-V0;17.06.2024;17.06.2024;350;350;0;0.67;1457
150;81;551;100% CONTROL 323;2724-0123;30;38822038EN6;323-HDS/08-V0;17.06.2024;17.06.2024;350;350;0;0.93;1458
100;81;373;BU + DS FÜGEN UND IN GEHÄUSE;2724-0125;30;51871453;951-LH-DS/03-NZ;16.05.2024;18.06.2024;31250;31250;0;161.25;1459
200;81;600;VERPACKEN: 250 STÜCK,SCHÜTTEN.;2724-0125;30;51871453;951-LH-DS/03-NZ;18.06.2024;18.06.2024;31250;31250;0;5.21;1460
100;81;373;BU + DS FÜGEN UND IN GEHÄUSE;2724-0126;30;51871455;951-LH-DS/05-NZ;27.05.2024;18.06.2024;13400;13400;0;115.24;1461
200;81;600;VERPACKEN: 100 STÜCK, STELLEN;2724-0126;30;51871455;951-LH-DS/05-NZ;18.06.2024;18.06.2024;13400;13400;0;15.19;1462
100;81;898;FEDER + DF-KEIL IN OBERTEIL;2724-0128;30;30201313;54-DFB;18.06.2024;18.06.2024;250;30;220;0.07;1463
200;81;15;NIETEN AUF NIETAUTOMAT.;2724-0128;30;30201313;54-DFB;18.06.2024;18.06.2024;250;30;220;0.02;1464
300;81;898;DF-OBERTEIL 3-5 GEWINDEGÄNGE;2724-0128;30;30201313;54-DFB;18.06.2024;18.06.2024;250;30;220;0.05;1465
100;81;355;FEDER + BU IN VORR. EINLEGEN,;2724-0132;30;20871760;950-RFL-DS/02;14.06.2024;14.06.2024;500;250;250;1.18;1466
200;81;195;SCHRAUBEN EINDREHEN A. AUTOMAT;2724-0132;30;20871760;950-RFL-DS/02;14.06.2024;14.06.2024;500;250;250;0.13;1467
100;81;357;BUCHSEN + DRUCKBÜGEL M. VORR.;2724-0133;30;50801042013;150-A-111/04-BNA;18.06.2024;18.06.2024;6;6;0;0.05;1468
200;81;356;SCHRAUBEN EINDREHEN MIT ZF-;2724-0133;30;50801042013;150-A-111/04-BNA;18.06.2024;18.06.2024;6;6;0;0.02;1469
300;81;356;BUCHSE WIEDER RUNTERSCHRAUBEN;2724-0133;30;50801042013;150-A-111/04-BNA;18.06.2024;18.06.2024;6;6;0;0.02;1470
400;81;898;2x2-POLIG ZUSAMMENSTECKEN.;2724-0133;30;50801042013;150-A-111/04-BNA;18.06.2024;18.06.2024;6;6;0;0.01;1471
500;81;700;DRUCKFLÄCHE EINS. MIT SPIRITUS;2724-0133;30;50801042013;150-A-111/04-BNA;18.06.2024;18.06.2024;6;6;0;0.01;1472
600;81;700;BEDRUCKEN NACH ZEICHNUNG.;2724-0133;30;50801042013;150-A-111/04-BNA;18.06.2024;18.06.2024;6;6;0;0.01;1473
700;81;600;KONTROLLE DRUCK UND VERPACKEN:;2724-0133;30;50801042013;150-A-111/04-BNA;18.06.2024;18.06.2024;6;6;0;0;1474
100;81;357;BUCHSEN + DRUCKBÜGEL M. VORR.;2724-0134;30;50801042014;150-A-111/04-BNA;18.06.2024;18.06.2024;6;6;0;0.05;1475
200;81;356;SCHRAUBEN EINDREHEN MIT ZF-;2724-0134;30;50801042014;150-A-111/04-BNA;18.06.2024;18.06.2024;6;6;0;0.02;1476
300;81;356;BUCHSE WIEDER RUNTERSCHRAUBEN;2724-0134;30;50801042014;150-A-111/04-BNA;18.06.2024;18.06.2024;6;6;0;0.02;1477
400;81;898;2x2-POLIG ZUSAMMENSTECKEN.;2724-0134;30;50801042014;150-A-111/04-BNA;18.06.2024;18.06.2024;6;6;0;0.01;1478
500;81;700;DRUCKFLÄCHE EINS. MIT SPIRITUS;2724-0134;30;50801042014;150-A-111/04-BNA;18.06.2024;18.06.2024;6;6;0;0.01;1479
600;81;700;BEDRUCKEN NACH ZEICHNUNG.;2724-0134;30;50801042014;150-A-111/04-BNA;18.06.2024;18.06.2024;6;6;0;0.01;1480
700;81;600;KONTROLLE DRUCK UND VERPACKEN:;2724-0134;30;50801042014;150-A-111/04-BNA;18.06.2024;18.06.2024;6;6;0;0;1481
100;81;385;12-POLIG FLACHSTECKER MIT;2724-0138;30;12830009;404-YBS/02;14.06.2024;14.06.2024;1000;1000;0;1.69;1482
200;81;404001;IN 02-POLIG SCHNEIDEN MIT;2724-0138;30;12830009;404-YBS/02;14.06.2024;14.06.2024;1000;1000;0;0.37;1483
300;81;600;VERPACKEN: 1000 STÜCK,SCHÜTTEN;2724-0138;30;12830009;404-YBS/02;14.06.2024;14.06.2024;1000;1000;0;0.03;1484
100;81;900;BUCHSE IN GEHÄUSE EINLEGEN;2724-0147;10;10874002;974/02;18.06.2024;18.06.2024;500;500;0;1.15;1485
200;81;197;SCHRAUBEN AUF AUTOMAT;2724-0147;10;10874002;974/02;18.06.2024;18.06.2024;500;500;0;0.26;1486
